userName,content,score,at
Adenan Sembiring,"Prinsip kartu by.U ini sama seperti prinsip pejabat di negeri konoha ini. Kalau bisa dipersulit, untuk apa dipermudah. Untuk registrasi saja sudah dipersulit. Registrasi disuruh masukkan simcard dan gunakan jaringan by u. Sedangkan sinyalnya aja kayak ingus. Naik turun.",1,2024-12-28 13:31:19
XinYii,"akhir-akhir ini aplikasi nya suka logout sendiri, dan pas login lagi ntah pake FB maupun nomor By.u tetep ga bisa, pake FB keterangannya ""Terjadi kesalahan"" pake nomor By.u tapi Kode OTP nya ga masuk.",3,2025-01-04 15:01:35
Erwin Nugraha,"Baru pake ini provider jaringan jelek Tidak cocok main game Mobile legend lag selama pertandingan, udah isi ulang kuota 2 kali cba main game masih sama. Trs ganti jaringan lain lancar",1,2024-11-23 12:05:40
Reivalenx Rei,"Bintang 3 aja dulu, pembayaran pake apk shopee pay gak bisa langsung dari apk shopee pay nya aja apa yh?, Harus yah pembayaran nya langsung ke shopee, masalah ku aku pakai nya shopee lite biar ruang penyimpanan lebih hemat. Lainkali pembayaran nya bisain langsung ke apk shopee pay nya aja, internet nya lumayan lancar, cuman minus nya bagian situ aja",3,2025-01-16 19:18:54
A'a Bear,"Aplikasi buruk+kartu by.u ga jelas,jujur sakit hati bener aku sama by.u,ayah,adik,ibu,Kaka dan aku sendiri pengguna by.u,tapi gara gara sinyal yg tiba tiba suka hilang, sekarang kluarga beralih ke iM3 ,apalagi waktu main game ml buset udah ga cuma 1x putus jaringan, tergangu betulllll! Tolong lah sakit hati aku afk Mulu main game!",5,2025-01-14 23:49:22
Irene Jacobus,"Ini Kartu nya jaringan nya sering ilang dan jaringan nya juga jelek, tapi tetap oke karena harga paket data nya murah dan banyak dan tolong di kembangkan dikit biar jaringan nya gak jelek-jelek amat 😌",2,2024-12-24 01:52:53
NUHYATUZ ZAKIAH,"suka banget sama kartu dan aplikasi nya. aplikasi nya aga berat di aku tapi it's oke, semoga aja kuota kaget 10rbu 3gb sama 15rbu 7gb selamanya ada, soalnya pertama kalinya nemu kuota yang murah masa aktif banyak+kuota nya juga gede. dulu pake kartu A** dan susah buat berpaling karna kuota murah dan gada yang bisa ngalahin, tapi sekarang udah ada By.u dan lebih nyaman di sini, selain itu sinyal nya juga oke banget di aku. pokoknya semoga kuota kaget 15rbu 7gb selamanya ada hehe.",5,2025-01-08 14:16:36
Bima Hardian Rahmadhani,"Oke. Jaringan mantap walaupun cuma 1MB/s di tempat gw yg terbilang desa saat pemadaman. Yang penting jalan, dulu malah ga jalan sama sekali. Paketan murah meriah muntah. Sejak awal rilis sampe sekarang pake by.u sebagai nomor utama pribadi.",5,2024-11-24 17:56:12
Rama dinata (ramadinata),"BY.U NGELAG BANGET YA ALLAH, SETIAP NGELAG UDAH ON,OF DATA TERUS ON,OFF AIRPLANE SAMPE RESTART DAN MATIIN DAYA YANG LAMA MASIH AJA NGELAG, MAKIN KESINI MAKIN DI UPDATE MAKIN LEMOOOOOOOTTTTTTTTTTTT, MENDING PINDAH KE PROVIDER LAIN",1,2025-04-21 21:35:27
Ferry Dwi Andika,butuh kesabaran extra untuk buka aplikasi ini udah 3 tahun pake by.U tapi tetep saja lelet untuk masuk di aplikasinya padahal untuk buka aplikasi lancar yang sama sama menggunakan internet dari by.u,1,2025-01-15 03:14:24
Jonpiter Parlinggoman Tambunan,"Ini makin hari bukan nya makin bagus malah makin jelek sinyal , mau isi paket lewat aplikasi pun payah sering error Udah banyak yang ngeluh bukan nya di perbaiki malah makin hancur ini sinyal",1,2024-12-19 23:34:46
Riki Hardi Nanto Sihombing,"Ko aneh aplikasinya gak bisa dibuka pake jaringan sendiri? Padahal kuota saya masih banyak. Pake wifi baru kebuka. Itupunnkalo mau cek poin reload terus, gagal. Apknya muncul pop up berkali-kali gak bisa di close!!",1,2024-12-13 23:33:11
Muhammad Reza,"Kok sekarang jaringan lemot bener ya udah gitu suka ilang sinyal, dari dulu saya pakai by u baru ini sinyal by u sering lemot jg suka ilang-ilangan sinyalnya.. kualitas jadi jelek bener sekarang. Tolonglah ini dibenahi lagi sinyalnya masa begini mulu tidak seperti dulu jaringan lancar jaya",1,2024-11-25 16:21:24
GHOST TOSA,"Sistem GAK JELAS!! saya sudah mencoba konfirmasi melalui OTP, sistem anda malah terlambat 3 - 4 menit hingga saya mencoba berulang kali sampai tidak bisa melakukan OTP karena 3 kali percobaan gagal. Saya tidak habis pikir mengapa sistem anda seperti ini. Dimohon untuk perbaiki SEGERA!!",1,2024-11-28 13:21:26
Rion Naldy,"Duhhh server nya di perbaiki,ketika lagi urgent gabisa maketin data,super lemot dan ketika server sibuk ga bisa mencet pun ketika melakukan pembayar selalu gagal,pedahal udah bagus dari segi fitur dll",3,2024-12-17 19:00:00
NAcx04_,"Tolong byu untuk tidak memaksa pengguna untuk memperbarui/update aplikasinya secara paksa saat berada di aplikasi tsb, padahal kami ingin membeli kouta di aplikasinya tanpa perlu update karena bisa nanti sesudah kita beli paket data,dan juga meskipun kita sudah update jangan tampilkan lagi untuk mengupdate aplikasi tsb,satu hal lagi untuk aplikasi ini sangatlah lambat sekali perlu dioptimalkan lagi untuk update kedepannya. Terimakasih",2,2024-11-25 17:42:25
Saya Nawi,untuk by u sinyalnya jelek d perkotaan saja sinyal ilang ilangan semoga cepat di keembangkan terutama di jaringannya yang lemot untuk harga paket internet udah lumayan murah hanya saja sinyalnya yang ilang ilangan,1,2024-11-30 03:35:14
Wildan Muhamad Rivana,"Udah 2 hari sinyal nya ga ada, ini gimana mksdnya saya baru beli kuota loh, di suruh nyalain mode pesawat udah beberapa kali tetep aja ga ada ngaruh nya, saya memakai byu udah 3taun baru kali ini kejadian kayak gini, parah banget baru beli kuota padahal sinyal langsung hilang gtu aja padahal teman saya yang memakai kartu byu juga tidak ada kendala, kenapa kartu saya malah tidak ada sinyal, rugi banget baru beli kuota",1,2024-11-26 20:20:08
Siti Khasanah,Kenapa sih aplikasi nya kalau di pakai pas mau aktifin paket respon nya lambat banget tunggu 5-10 detik baru kerespon Padahal sinyal aman aja gak error Mohon pihak developer di perbaiki lagi,1,2024-12-02 15:03:42
Alfariez Azra,"Tim CS by.U lama menjawab, di FB lama, melalui aplikasi lama, bahkan kirim email pun lama balesnya, apalah. Segera perbaiki. Mungkin kalau gini terus by.U akan kehilangan customernya 1 per 1. Dan saya tahun ini akan terakhir pake by.U kalau gini terus. Makasih",1,2024-11-25 17:01:51
sofyan marzuki,"saya akui paket data yng ditawarkan sangat murah, hanya saja saya sedikit kecewa karena sinyal di desa yang agak jauh dari kota sering mengalami hilang dan jaringan nya buruk mohon untuk developer untuk memperbaikinya",2,2024-11-26 21:39:38
mas juki,"Banyak kurangnya.. Mau beli paketan aja susahnya minta ampun.. Terjadi kesalahan terus. Niat tidak buat aplikasi. Bikin manualnya kalau pake cara konvesional, aplikasi prematur.. Terjadi kesalahan. Jangan panik. Tunggu sebentar, akhirnya sampai berjam-jam masih blm bisa beli paket. Terjadi kesalahan terus. Aplikasinya yang salah.",2,2024-12-19 22:55:32
-ndii'ruu,"Saya ingin menyampaikan keluhan terkait dengan pulsa saya yang terpotong tanpa saya melakukan pembelian atau transaksi apapun. saya mengecek pulsa saya dan mendapati ada pengurangan yang tidak saya ketahui penyebabnya. Sebagai pengguna, saya merasa sangat dirugikan karena tidak ada pemberitahuan atau konfirmasi sebelumnya terkait potongan tersebut. Saya berharap pihak by.U dapat melakukan perbaikan",1,2024-12-02 07:48:33
Eko Wahyudi,"Makin kesini, makin banyak yang make, makin kemana kualitas jaringan By. U? Buat Mobile Legend ping ampas, buat internet download kena mendung sinyal putus2. Masih konsisten bintang 1!",1,2024-12-08 20:20:44
Gabriella Rempas_,Operator... Please klo ada update di kasih tau.. Bukannya malah loding trus disuruh tunggu karna masalah jaringan 🥲sy 1hri ga bisa buka byu ktnya nunggu.. Pas buka plystor trnyata perlu update 😕🙃hufttt unlimited 1hri nya jg jelek bngt!jringannya cma 100kb pdhl di deskripsi 1mb,2,2024-11-28 15:56:39
Alifhidayat Muhammad agung,Stiap beli paket mau berapa GB saya sudah coba. Jaringan suka ilang2 padahal di ibu kota jakarta. Di jaksel. Apa lagi kalau hujan gede sinyal hilang. Udah berasa kaya di besment 3. HP udah 5G. Coba pake m3 lancar jaya. Kecewa saya jdi pelanggan. Bikin status di WA aja buffering muter2 trs. Kuota data masih 10GB,2,2024-12-05 23:50:40
Yuzuki Keichan,"Kepada by.U, saya sebagai pengguna setia merasa kecewa karena meskipun berada di pusat kota, jaringan sering mengalami gangguan. Masalah ini cukup mengganggu aktivitas harian saya. Mohon pihak pengembang segera memperbaiki agar kami, pengguna, tetap bisa menikmati layanan dengan baik. Terima kasih.",1,2024-12-21 23:50:35
Ardi Cakalang,"Sekarang sering hilang tampa sebab jaringannya, padahal penuh hanya tidak bisa internetan. Mana hilangnya saat-saat penting saat lagi Zoom meeting dan lagi push rank",1,2024-11-26 19:42:54
Jeje Chan,Edit ulasan. Kenapaaaaa sekarang jaringan internetnya buduuuug. Telkomsel tuh tiap se mgu masa aktif kuota mau abis pasti budug. Dah d isi pake kuota baru pun biar internetnya ga ganggu lagi download ehhh tetep ajaaaa krcewaaaa padahal dah pake bulanan yg 2mbps tapiii tetep leleeet padahal katanya buat streaming kualitas 720p ini aku pake yg paling kecil yg 360p ehhh masih muteeeeeer mulu. Hadeeehhh cape deh,1,2025-02-05 20:35:13
Black Heart,"Ini makin lama kok sinyal kyak internet bansos sih, makin lama makin lag sinyal internet juga sering bnget ilang gajelas,percuma harga internet murah klo gabisa di pake buang"" Duit,makin lama makin kecewa sama byU gada perkembangan sama sekali di jaringan internetnya",1,2024-11-25 23:02:32
angga ripangga,"aplikasi gini aja berat banget. Padahal sama kyak telkomsel, tapi sinyal lemah dan jaringan internet E mulu, 4G pun tetap lemot. Why BAYU? KALO BELUM SIAP, jgn gila2an promosi dan menyebarluaskan produk ke masyarakat. Kasihan yg sudah terlanjur beli dan isi kuota. Gak kepake. Banyak2 ujicoba dulu ya, jgn mau cari untung bnyk mulu. Konsumen yg dirugikan",2,2024-11-26 20:30:06
Wira Indra Lesmana,"Aplikasi nya terlalu banyak konten jadi setiap mau akses berat, padahal hp gak butut2 amat galaxy a14, & sinyal jg full. Tolong kurangin konten2 yang gak perlu banget.",2,2024-12-20 22:13:59
Dimas Pras,Saya awalny apresiasi. Tetapi dari segi layanan digitalnya saya rasa masih belum maksimal. Krn sya pengguna sudah 6bulan ini tapi servisnya masih sama saja. Trouble dari buka aplikasinya (disuruh jangan panik padahal saya lagi panik mau isi kuota ga bisa). Kemudian signal yg tidak dapat stabil. Terima kasih,5,2025-01-26 10:56:48
ondex freinds,"Pelayanan buruk, jaringan hilang tidak ada layanan dari tanggal 6 Desember. Sudah di ikuti step by step mengatasi hilang jaringan sampai sekarang tidak dapat 1 bar pun. Tolong dong di perhatikan. Semua informasi data sudah di kirim lewat email sekarang sudah tidak di balas lagi. Tolong di perhatikan!!!!",1,2024-12-10 23:38:37
Laoren Fannia,"Lebih di upgrade lagi mengenai layanan dll nya.. Karena sering lemot dan kadang hilang data. Bagus sih dgn kuota atau pulsa yg murah, tp ya gitu lemot.",1,2024-12-19 22:22:49
Seffi Asep,"Beli kartu diaplikasi, ngambil diindomart, pas udah nyampe ga bisa diregistrasi. Keterangan paket belum diinject. Padahal diaplikasi udah sama paketnya. Udah urgent butuh kartu pun harus nunggu ujung ujungnya ga bisa dipake. Terimakasih pengalamanya.",1,2024-12-17 21:02:39
tatexinfantata,"Apalah ni kartu, aku kan ada koin 141 nah aku tukar tuh sama topping x (twitter) 1gb 7 hari koinn udah kurang tingal 11 kenapa gak jalan ya? Udah matiin hidup mode pesawat tetep ga bisa gimana caranya biar bisa di pake. Jujur sih ni kartu rada ngeselin mau login ke apk aja susah banget kadang keluar sendiri akunnya",2,2024-12-02 17:05:04
Gilang Erlangga,"Sering trouble ga jelas penyebabnya, koneksi internet makin lambat, sinyal muncul tpi gabisa buat apa"", sangat"" Buruk sekali jaringan by u sekarang.",1,2024-11-26 22:40:27
Nur hayati,"Ngeselin bgt kartu ini, udah di registrasi masih aja gada jaringan bikin emosi aja sih! Kalau mau rilis kartu itu pastiin bagus atau enggak!! Bikin rugi aja!!! 20RB bisa dpt banyak somay daripada 20RB dapat kartu kayak gini suka gajelass. Malem"" lagi padahal malem itu jam kosong yang bagus untuk Nyantai sambil main hp!#Edit Oh ya nomor Telkomsel saya juga tdk terdaftar pas masukin kartu ini! Ngerugiin banget sih! Gamau beli aku lain kali biar 10gb, harga nya 25RB",1,2024-11-26 19:40:04
roben baricelo,"Aneh mau login aplikasi harus pakai wifi, kalau pake jaringan sendiri gak kuat, byat game apalagi gak recomend, kalo buat yg suka nonton tt atau yutub cocok aja. Buat game yg perlu jaringan stabil gausah deh",5,2024-12-25 21:06:38
Vajra Kumara,"Saya mau memesan eSIM namun saat di menu pilih nomor, hanya stuck loading tidak selesai selesai. saat lagi hoki muncul nomor, malah sedang ada gangguan!",1,2024-12-17 16:05:49
aprizal bin syamsul bahri,Asli bayu dan nggak akan pernah mau pakai perdana ini lagi sinyal edge registrasi susah nggak bisa terima panggilan telpon udah di setting segala macem beberapa kali bolak-balik lapor lewat nindy tetep aja nggak ada perubahan parah parah parah parah,1,2024-11-25 17:34:51
Anton Yoga,"Jaringannya jelek gampang hilang hilangan juga,padahal dikota bukan di pelosok,cuma menang murah aja jadi buat apa-apa susah,tolong kebijakannya pengguna by-u bicara nih diperbaiki lagi agar penggunanya nyaman memakainya 🙏udah gk bisa diharapkan lagi dah ini kartu,beneran saya yg merasakan",1,2024-12-24 20:43:32
Yuaneta Almira,"Aduh pusing banget, sinyalnya parah banget!! sinyal full aja masih lemot makin lama jadi keseringan on/off'in mode pesawat 😤",3,2025-02-03 21:42:25
Ari Afrizal,"Provider buruk, sinyal hilang hilang terus seminggu bisa berkali kali, padahal lokasi di jakarta. Teman teman saya pun pengguna byu mengalami hal yang sama, komplain ke customer service yang balas robot dan tidak ada solusi Saran aja jangan beli kartu ini",1,2024-11-26 19:47:34
Felisianus Dwito,"Aplikasi bYu makin lama makin mengecewakan. Beli kuota gagal, kode otp sama sekali nggak ada masuk via sms, tapi pas coba mau beli lagi keterangannya sudah 3 kali salah masukkan otp, harus tunggu 28 menit lagi. Mengecewakan.",1,2024-12-23 05:44:28
Rahmadani Madan,Mohon partisipasinya bos qu.. stiap kali saya bermain game mobile legend slalu mengalami kendala jaringan buruk secara tiba tiba. Hal ini sangat menggagu saya ketika sedang bermain... ini sangat merugikan saya..hal ini bukan sekali tapi berkali kali yg saya alami... mohon kendala jaringan di tingkatkan lagi...,2,2024-12-21 19:05:01
Ad R,"Udh bayar, pesan kartu hampir 2 minggu masih diproses statusnya. Lama Edit: komplain ke emailnya, cepet tanggepannya dan langsung dikirim. Susah registrasi di apk, tapi bisa di website",4,2024-12-07 17:29:02
Donny Wijanarko,"Aplikasi byU kenapa error terus ya, mau beli pulsa ataupun paket jadi terganggu, maaf untuk bintangnya saya kurangin, sudah hampir 3 tahun menggunakan byU baru kali ini merasa kecewa",3,2024-12-20 00:00:09
Fira saputri,"Min. . .maaf ya seblmnya. . .knp yg sekarang setelah pengingkatan Versi sering terjadi kesalahan terus pas buka apk pasti ada tulisan""oops terjadi kesalahan"".menurut saya lebih baik versi lama ,terimakasih sebelumnya",5,2024-12-13 18:46:36
Hhe Hho,Banyak yang udah mengajukan permohonan untuk segera memperbaiki jaringan tapi tidak ada perubahan nya sama sekali tolong baguskan jaringan nya supaya by u bisa makin terdepan bukan hanya dengan slogan Internet nomor 1 mana yang ada tidak sesuai dengan slogan nya tolong segera di perbaiki liat lh setiap komenannya semua tentang jaringan yang buruk tolong segera di tangani. Terimakasih 🙏,1,2024-11-26 22:45:28
Muhammad Andreatama,"Byu sangat membantu saya dalam mendapatkan kuota murah tapi saya ingin komplain kenapa sih punya saya ini sekarang kadang kadang tidak ada layanan padahal ini saya baru pake 1 tahun doang loh kok malah kadang kadang tidak ada internet sama sekali pun bahkan gak ada bar sedikit pun loh, bisakah di perbaiki.",2,2024-12-15 23:01:22
ꦗꦸꦭꦶꦪꦤꦿꦶꦗ꦳꧀ꦏ꧀ꦪ꧀,"Belum ada kendala baru pemakaian""jaringan"",paling spam notif 😅,selama jaringan masih aman gak masalah.gak kek sebelah selalu kasih spam pesan pop up jaringan jadi gk stabil.🗿",4,2024-12-14 18:47:57
rizz Kii,"Min aku udah punya solusi cara buat ngatesin sinyal ilang yg penting jangan dipindahin kejaringan 2G ama jangan pake mode pesawat, cukup pake wifi/hotspot dulu terus matiin wifinya terus idupin pake datanya lagi. Semoga bermanfaat!",5,2024-11-25 22:07:55
76_Zacky ade putra harjuna,"Entah kenapa aku kecewa sama byu sekarang,jaringannya lemot banget akhir² ini,udah ku coba semua metode sama aja, dan juga app nya apalagi, ngelag parah, kukira kuotaku udah 0GB ternyata gegara ngelag,ku tunggu udh kembali normal, dan itu lama banget,tolong segera perbaiki sinyal dan appnya pls",1,2024-12-20 13:02:22
safa husna fauziah,"BURUKK, padahal sinyal Telkomsel 4G, sinyal by.u nya malah E, jaringannya putus"" padahal sinyal nya bagus, iya memang kuotanya murah"", tapi mending gausah, bikin emosii inii, apalagi lagi nge game!!",1,2024-11-26 21:44:04
Harlan Dwi Kusuma,"Sim by. U nya sering kali tidak terbaca , belakangan ini banyak aneh nya by. U, pas kondisi lagi mendesak tiba tiba jaringan hilang",1,2024-12-19 11:56:36
Sari Oktovia,"Data nya ngak di hidupin ngak di pakai buat TLP dll .masak pulsa nya di ambil mana ngambil nya 3 ribu perhari lagi 😭 plisss jangan gitu dong di buat ngak be mood ajahh .tiba"" pulsa nya habis gitu ajah padahal pulsa nya banyak pas mau daftar sisa dikit",1,2024-12-11 12:07:08
Farha Hamzah,"Kartunya tidak bisa terdeteksi, terus layanan nindy via live chat ga ada guna, udah sama aja dengan google ga bisa memberikan solusi dari SIM card yang gabisa kebaca. Dari dulu banyak yang protes tapi gak ada tindak lanjut nya, gimana sih? Iklannya aja yg banyak solusinya ga ada",1,2024-12-09 11:43:48
Wahyu,"Maaf saya edit ratingnya, kenapa by u 1 tahun belakangan sinyalnya ampas, apalagi paket super kaget kirim stiker sama foto aja lama polll harus mode pesawat dulu, dan sering jumping klo main game, padahal dulu bagus banget, buat development provider semoga ada pembaharuan, kalau anak tsel ini dibiarkan sayang mending beralih ke tsel nya saja sinyal lebih bagus, perhatikan juga kepuasan pelanggan",1,2025-01-17 18:52:21
Rio Gumawang,"Sinyalnya kok sering ilang tiba² sih. Tiba² ilang tiba² jadi 2G dan gak bisa di pake. Padahal udh ku ubah² ke 2G only,3G/4G only masih aja tetep gabisa",1,2024-12-05 00:15:22
Ichsany wee,"By. U makin hari makin busuk aja, jaringan internetmya busuk banget, gak usah pada pake kartu by. U dah pake yang laen aja kartunya. busuk sinyal jaringannya padahal cuma buat buka yt, ig, game, jaringan cuma loading mulu kagak bisa masuk ke yt, ig, game. KARTU TAIK EMANG byu👎👎👎👎👎👎👎👎",1,2024-11-25 19:32:42
Septino Adi,"Aku kurangin bintangnya aku sudah 3 kali kehilangan pulsa ngak jelas, aku mau beli pulsa pas buka app ini ko' malah di suruh login masukin no kartu padahal aku buka app ini buat lihat nomorku, trus pas udah cape cari aku mau login malah ngak bisa. Kecewa bangat aku",2,2024-12-04 18:19:16
Maun Geblek,"Keluhan yg kemarin belom di perbaiki sekarang nambah lagi masalahnya, setiap hari jam 7 malem jaringan ilang sampe 3 jam, hubungi cs di ig, aplikasi pun sama aja gada solusi, malahan gk nyambung jawabanya, kalo mau bukti saya udah ss semua chat saya sama cs",1,2024-11-26 20:16:04
Larrisa Dzaki Shalihah R,"Sinyalnya benerin EDGE udah hampir 1 jam loh, bikin pengaduan gk di respon, cek jaringan tapi jaringannya aja ga ada sama sekali? Tlpn call center suruh lewat aplikasi, maunya apa",1,2024-11-25 17:21:53
jelang hertianus,"Bapuk .. sinyalnya gak bagus di tempat wisata sekelas by.u kalah sama 3 . Kacau ... Masih ga ada perubahan ya soal signal... 2. Beli pulsa lewat aplikasi susahnya minta ampun kalo ada bintang mines saya kasih bintang mines ini .hadeeeh Udah ke sekian kalinya komplain . Komplain lagi buat yg gamers jangan pake ini dah ,bapuk ga ada perubahan .. bikin emosi doang .. kalo bisa bintang mines bintang mines dah..",1,2024-12-18 19:53:39
Fachri y.h,"Tolong lebih di perhatikan lagi, kualitas jaringan kadang lemot dan harus restart, kemudian dari aplikasi by.u yang juga kadang sangat lama untuk di buka.",3,2024-12-19 10:17:41
New Seno,"sinyalnya bagus tapiii hilang hilang anjj, kemaren tinggal 1 bintang ke glory mlh hilang² mulu anj, pass draftpick aman tapi pass masuk ke game sinyalnya hilang terus muncul lagi ga sampe 1 menit hilang lagi. tolong lah diapain gitu biar ga ilang ilang bikin emosi njing sampe nendang meja kemaren.",3,2024-12-25 08:02:26
Rizki Hidayah,"Beli kartu by.U aktifasinya ribet lewat aplikasi by u disuruh matiin wifi sama jaringan sim card lain tapi gak bisa masuk, udah kirim verivikasi gak muncul muncul, sudah aktifasi lewat sms ke 4444 sudah aktif tapi tetep gak bisa dipake data nya",1,2024-11-24 09:21:38
Faroy Kecil,"Makin kesini makin kaco jaringannya, dri dlu aman² aja sekarang malah begini!! Beli paketan buat kerja malah udh 3hari gabisa dipake sinyal full tapi muter-muter aja buat buka apa-apa!! Nyesel udh beli paketan tapi gabisa dipake dri kemaren2!!!",1,2024-12-15 18:58:45
Tin Anto,Kenapa kalau mau buka aplikasi nya susah betul. Trus bilang masalah jaringan lah. Pada hal jaringan bagus aja... Tolong lah d perbaiki gendalah nya itu...,5,2024-12-01 20:22:47
Muhammad Darwis,"Kacau 3 jam lebih internet ilang , gua ini driver online sinyal sering hilang di jam ramai order haduh kecewa parah , mau ganti nomer tapi nomernya udah udah banyak yang tau ... Simalakama nih tapi kalau dalam waktu dekat ini gak ada perbaikan mending ganti nomer dah ke Indosat",1,2024-11-25 18:05:34
Yusron Amirul Persada,"Buat yg mau pake kartu ini, mending pikir 2x ya. Sinyalnya suka ghosting soalnya, terutama di jam malam. Niat hati mau buka sosmed buat ngilangin penat selepas kerja, malah makin stress gara² sinyal hehehe",1,2024-11-25 21:36:02
BlooRif,Tolongin jaringan saya kadang ada kadang tidak ada. Saya juga sudah sering mencoba menghidup matikan mode pesawat tadi sama aja. Gak tau kenapa jaringan sering hilang untuk saat ini,5,2024-11-25 21:13:58
stevanus langu hiama,"Bintang 1 ajalah, soalnya kecewa berat, kemarin beli kuota super kaget 7gb, walaupun paket internetnya udah masuk , tapi tidak bisa digunakan sm sekali.",1,2024-12-09 22:00:58
Adaada Sajah,"Selalu sulit masuk ke menu.. Huh gmna ya, kurangin lgi deh bintangnya, makin susah masuk menu aplikasinya, ga teratasi..",1,2024-11-24 19:41:41
Zikro Amar,"Sinyal ilang-ilangan,sekalinya sinyal 4g ga bisa di pake internetan Kartu payah banget dah,disuruhnya mode pesawat atau pindah dulu ke 2g nanti di pindah lagi ke 4g nyatanya ga ngaruh sama sekali GANTI KARTU AJA UDAH!!!",1,2024-12-04 23:56:35
Raditya Resqi,Ini by.u kenapa yaa setiap mau ngirim foto atau video dan voice note di WhatsApp tidak bisa malah muter terus padahal quota masih ada dan jaringan full??? Cara mengatasi nya gimana??,2,2024-12-06 07:26:24
Nilam Syah,"70 persen layanan sudah bagus tetapi sering kendala saya hadapi dan bermasalah, yaitu sms sering tidak masuk apalagi untuk verifykasi via sms itu sering terjadi.",4,2024-12-15 16:52:40
Deka Pasli,Saya baru beli enak enak aja makai ini kartu bayu tapi saat 1 hari saya beli kok udh hilang aja nih sinyal kadang ada kadang enggak ada kuhsus nya saya tinggal di dataran tinggi Sumatera Selatan kota pagar alam masih enggak ada juga nih sinyal jadi tolong ya by.u kalau enggak saya pindah ke kartu axis aja nih🙏🙏,3,2024-11-24 16:57:03
Amri Indra,"Beberapa bln ini jaringan Byu banyak gangguan , kemaren tgl 25 gangguan , sekarang tgl 26 gangguan juga , malah 2 kli gangguan di waktu yg berbeda , tolong diperbaiki jaringan nya ,gimana mau rekomendasi ini byu ke konsumen laen klo sering gangguan gini",2,2024-11-26 21:53:53
Septian Bayu Amaranggana,Kenapa ga bisa di buka sih aplikasinya. Seberat itu kah aplikasinya skrg? Ditambah sinya yg katanya pake Telkomsel. Apaan ini sinyal Axis kali. Jelek bgt makin ke sini malah dibuat kecewa,1,2024-12-20 12:48:54
Yakes Kesasar,Kenapa by.U ahir ahir ini jaringanya sering loading kadang lancar kadang loading gk seperti dulu lagi saya lebih suka by.U yang dulu dari pada yang sekarang dulu sangat lancar sekarang sering loading apa lagi sering ganguan jaringan semakin tidak nyaman pakek kartu by.u,1,2024-12-15 12:14:02
Riszal Mustakim,"Tiap buka aplikasi byu bener bener lama banget, udah coba pakai wifi tetep lama terus dimode pesawat tetep aja kaga ngaruh. Gimana mau beli paket kalau pas buka aplikasi lama!",1,2024-11-23 16:32:29
Huda galang syahputra,"Sinyal gk jelas kadang"" ngilang buat game gak nyaman banget padahal tinggal di kota surabaya tapi sinyal suka lawak....sumpah cok gk bisa di buat kerja nih makin jengkel parah banget sumpah mau ganti povider lain beneran gk bisa buat kerja nyesel pakek ni kartu sinyal sampah",1,2024-12-17 17:18:29
Ferlyan Diswandi,"Akhir2 ini gk bisa dibuka terus, pemberitahuan sisa kuota pun suka telat dan aplikasinya berat banget. Semoga kedepannya bisa lebih simpel dan sesuai kebutuhan..",1,2025-01-15 00:02:18
Muhammad Chasanudin (03),"Makin hari makin Lemot.Kebanyakan Erron. 1.Beli kuota Pembayaran via si biru ternyata kuota nya tidak masuk.Tapi ok lah penanganan nya lumayan tapi agak ribet 2.Beli kuota Yg sama.Tp ini masuk kuota nya.Tapi tidak bisa Di Pakai.Dan terpaksa Ganti kartu si Merah.Tp Saat kartu Byu ini saya Pasang kuota/paket Tiba"" hilang entah kemana.dan Bekas pembelian hilang/Riwayat, Yg kesekian ini Penanganan sangat lama sekali.sangat"" lama. Live chat apps error,Dm Ig @Byu udah 2 hari gak di balas.",1,2024-12-15 10:05:55
Daniel Faraday,Makin lama makin pelit + lemot.. Kalo mau liat kuota apk sering error.. Harus download mulu... Paket 12 GB habis buat instal apk by. U 2gb sendiri.. To long diperbaiki,1,2021-07-22 01:51:44
Yoi Yuhu,"saya pasang kartu by.u 2 di 1 Hp kok satunya lagi mati gak ada jaringan.dah sebulan, ga bisa di pakai...gimana dong nih by.u gw jadi gak bisa pake buat verifikasi email. dah lah pindah kesebelah by.u sekarang makin jelek aja heran.",1,2024-12-18 16:05:03
Siti Hadiyanti,"Min tolong dong ini aplikasinya lemot banget gbisa di buka, pas buka aplikasi lain lancar² aja tapi pas buka aplikasi by.u cuman bisa liat covernya doang, udah gitu kadang harus login berulang-ulang, kuotanya jujur cepet banget abis padahal baru scroll video beberapa doang tapi tiba-tiba dapet notif pemakaian udh 500mb, dan tadi saya beli kuota tapi ga muncul padahal pembayarannya udah di selesai. Mohon kerjasamanya ya min buat di perbaiki aplikasinya, terima kasih",1,2024-12-18 17:11:53
Wahyu Nurhidayat,"min di apl nya ada bug sering terjadi kesalahan gtu kalo mau cek sisa kuota padahal jaringan byu didaerahku jos gandos, udah gtu aja min selebihnya seperti biasa byu kalo soal sinyal mau ujan mau panas tetep lancar jaya",5,2025-01-14 13:13:51
Sugiarti,"Saya sudah menggunakan kartu b.yu sudah lama, baru kali ini saya isi ulang pulsa terpotong banyak sekali, sebelumnya belum pernah terpotong, padahal kuota masih ada dan nomor saya tidak tertaut langganan aplikasi apapun. kenapa saya bintang 1, karena sudah memilih opsi bantuan di aplikasi tapi slow respon dan tidak ada jawaban...",1,2024-11-23 23:27:40
