text,topic,probability,topic_label
pertama kali beli kartu byu ngga ribet ribet sinyal ngga terlalu parah tergantung tempatnya jg sih paket datanya banyak pilihannya mudah mudahan kedepannya harga kuotanya pulsa ngga terlalu mahal kelas menengah kebawah,-1,0.09412888737582345,-1_jaringan_kuota_sinyal_yg
kualitas sinyal baik lumayan stabil didaerah main game terkadang sinyal naik jadi mengganggu jadi kualitas sinyal daerah ditingkatkan kalau harga lebih tinggi provider mirip kerabat byu,2,1.0,2_sinyal_sinyalnya_ilang_hilang
jaringannya udah bagus walaupun kadang nge drop kurang memuaskan pilihan paket topping sedikit berharap pihak byu segera memberikan pembaharuan tambahan menu paket terlebih pilihan unlimited mohon kabulkan ulasan konsumen terimakasih,4,0.3416314440405817,4_mudah_harga_bagus_murah
beberapa waktu terakhir sinyalnya jelek sangat terganggu sekali disaat wfh begini kecewa pokonya karna bukan hari hampir tiap hari diperbaiki terimakasih,2,0.6143139070990721,2_sinyal_sinyalnya_ilang_hilang
jaringan sangat setabil malah kadang tibatiba muncul e mode pesawat hidup matikan jaringan coba tetap gk perubahan mungkin solusi terbaik pindah kesebelah,0,1.0,0_aplikasi_game_buka_jaringan
byu udah oke lah kalo soal sinyal yg tergantung lokasi beragam pilihan menarik cukup bersahabat pengecekan pulsa kuota paket coba diakses via sms xxx ga hrs via aplikasi melulu,-1,0.03886276311222763,-1_jaringan_kuota_sinyal_yg
sebenarnya sinyal bagus kalau menggunakan paket unlimited aplikasi byu buka selalu terjadi kesalahan ganti provider dulu baru buka aplikasinya sungguh aneh,-1,0.19804918095537768,-1_jaringan_kuota_sinyal_yg
hallo kak nindy membuka aplikasi selalu muncul tulisan sedang terjadi kesalahan sangat mengganggu sekali karna buka aplikasi top paket data mohon segera perbaikkanya,0,1.0,0_aplikasi_game_buka_jaringan
sejauh tempatku sinyalnya lancar sih dicoba kalo luar kota aplikasinya userfriendly cuman kadang sinyalnya berubah jadi h pas kuota udah mau habis,2,0.4952783258239037,2_sinyal_sinyalnya_ilang_hilang
bagus sih banyak pilihan paket paket mbps kalo berharap kedepannya banyak promo permanen sesuai terjangkau bersaing layanan lainnya,-1,0.04700720113240313,-1_jaringan_kuota_sinyal_yg
aplikasinya tingkatkan sering error byu sadar penggunanya semakin banyak byu berkomitmen memberikan pelayanan full online harusnya masalah error segera atasi kasih bintang dulu kalau udah berubah kasih bintang,-1,0.20084393974962347,-1_jaringan_kuota_sinyal_yg
perbaiki ping buat game parah banget jarang banget stabil sekalinya setabil dpt ping dlm beberapa menit udah beberapa tempat tetep ping yg jadi masalah,0,0.5518570548723063,0_aplikasi_game_buka_jaringan
sinyal lambat sblumnya g skrg hari sinyal tetap h lambat bgt hampir ga buka apa cba mode pesawat ttp h skrg mengecewakan,2,0.5862707483136632,2_sinyal_sinyalnya_ilang_hilang
sebuah kemajuan dunia internet mempermudah segala urusan mengisi pulsa ataupun paket pergi counter mengenai kecepatan internet rasa baik terkadang beberapa gangguan mengingat byu sama telkomsel harga paketnya relatif lebih murah dibandingkan provider satunya,-1,0.19974445215240993,-1_jaringan_kuota_sinyal_yg
susah bgt si buat login suruh pake matiin wifi pke data kartu byu trs coba gagal mode pesawat jg udh uninstal instal lg ga sini ga pakai kartu lg ribet,0,0.2105735982189078,0_aplikasi_game_buka_jaringan
ternyata banyak mengalami kendala susah buka byu terjadi kesalahan jangan panik lihat kolom ulasan tolonglah segera diperbaiki masalah masak kali mau masuk byu mode pesawat lebih parah cs selalu nyalahin hp terus,-1,0.054182481486842855,-1_jaringan_kuota_sinyal_yg
mulai pakai pas jamannya beta namanya hup penasaran semua serba digital bebas pilih paket sesuai yg butuhkan sesuai budget bayar ewallet apapun meskipun kadang sering tp dikasi kompensasi gratis data permintaan maaf yg paling baiknya selalu diinformasikan server mau lg soal speed internetnya gak diraguin deh gak kalah sama emaknya hehe,-1,0.036553305164762746,-1_jaringan_kuota_sinyal_yg
awal doang lancar jaringan makin lama pakai makin jelek jaringan nih kalo update aplikasi rutin tiap bulan gak perubahan signifikan tuh,-1,0.054823550466966034,-1_jaringan_kuota_sinyal_yg
udah pakek byu awal tahun sangat luar biasa jaringannya harga kuotanya akhir jaringannya sangat menurun drastis terlalu permasalahkan bikin sangat kecewa ialah ngisi pulsa bangking pulsanya masuk transaksi berhasil,0,0.4087733951005956,0_aplikasi_game_buka_jaringan
kalo transaksi gagal suka gak record last transaksi app email jadi susah mau claim kalo error top kejadian bukan cuma sekali,-1,0.1393432252908325,-1_jaringan_kuota_sinyal_yg
pertama coba byu buat beli nomer ternyata gampang banget cara pakainya pilih nomer sendiri jadi ngga perlu susah susah cari nomer cantik jaringannya lancar nyaman banget dipake pokoknya murah karna banyak promo terbaik deh thank u byu,4,0.6957350301574883,4_mudah_harga_bagus_murah
standar sih paket enggak murah enggak mahal andai toping paket malam seru soal unlimited lemot jadi lebih baik kuota malam masukin lebih murah cepat tuh,-1,0.33223459561669044,-1_jaringan_kuota_sinyal_yg
hallo min udah hari ga buka aplikasi sama sekali wa cuma lemot banget buka ig youtube tiktok sama yg lainnya ga loading terus padahal batas habis pemakaian lama kira kira sampe kapan kaya gini apa yg lakuin biar semula kemaren kemaren puas banget sama jaringan byu semoga balik semula,-1,0.16010639855504402,-1_jaringan_kuota_sinyal_yg
awal beli kartu sih sinyal kenceng buat main game lancar makin lama makin lemot sering main pubg sinyal merah terus ga pernah hijau paling kuning doang sebentar banget langsung merah mending balik isat deh,-1,0.5035114951259976,-1_jaringan_kuota_sinyal_yg
pengguna u kurang lebih setahun lancar bulan mau ngisi gak aplikasi gak buka chat dri chat aplikasi gak jelas gak solusi malah suruh chat lewat email udah chat banyak permintaan gak solusi sangat kecewa,-1,0.2619971432807111,-1_jaringan_kuota_sinyal_yg
buka game jaringan suka hilang otomatis dah airplane bolakbalik bikin ga nyaman bermain game suka hilang tibatiba padahal kartu telkomsel satunya nyaman enak dipakai byu sedang mengalami gangguan kesulitan mengakses kinerja internet pengguna,0,0.4136081437034988,0_aplikasi_game_buka_jaringan
provider paling mengecewakan sinyal stabil gagal ikut meeting dihitung hadir padahal mengikuti instruksi mengganti apn suka ilang buat suka main game aku saranin jangan pake sinyalnya suka ilang rank turun drastis gara gara suka ilang sinyalnya pokoknya ga worth sama sekali,-1,0.14642547628511718,-1_jaringan_kuota_sinyal_yg
yth pihak perusahaan byu sangat kecewa kartu sim card hilang ajukan pergantian sim direspon pengguna lama tahun ribet kantor server sesuai domisili percuma via online respon masalah sederhana segera ditangani bukan angkat tangan respon nomor sangat penting semoga bermanfaat kemajuan kedepannya terimakasih,1,0.660550056508679,1_kartu_pembayaran_beli_sim
pengalaman pertama menggunakan byu sangat memuaskan byu menggunakan sinyal telkomsel jadi kecepatan internet byu ragukan membuka aplikasi byu coba mengganti apn apn telkomsel apn byu sekarang unlimited mbps buka tiktok instagram lancar scroll tiktok jauh jauh dann yapp lancar banget main game online lancar bahkan lebih lancar kuota reguler provider,-1,0.03776917797898956,-1_jaringan_kuota_sinyal_yg
hampir tahun memakai aplikasi byu kecewa banget sih sama byu sekarang aplikasinya sering macet ga login apa gak akses apapun provider byu aplikasinya kalo aplikasinya tibatiba nge lag parah gimana saran deh buat byu kalo aplikasinya belom kuat stabil usahakan buat situs internet akses pengguna byu buat cek internet beli paket dah sekian,0,0.363174860758942,0_aplikasi_game_buka_jaringan
ui bug normal sisa kuota selalu bytes padahal baru diisi diperbaiki awal pake byu ui kuota jadi bytes selalu sampe sekarang kerja apa kalian gak perbaikan aplikasi ngapain modal nebeng sinyal telkomsel udah ngerasa bangga benerin dulu tuh aplikasi kacau,-1,0.050057594977463,-1_jaringan_kuota_sinyal_yg
harga kuota byu sekarang makin mahal mungkin garagara penggunanya bertambah padahal kan alasan menggunakan byu harga kuota murah menggunakan jaringan telkomsel dibilang nyari telkomsel harga kuotanya murah banyak kekurangan mulai sistem pembayaran kurang lengkap menggunakan atm bri jadi susah kalo mau beli dana dulu baru bayar jaringan sering hilang datang kuota harganya diturunin dong,-1,0.21500845410497574,-1_jaringan_kuota_sinyal_yg
tiap buka apknya gabisa pas mau buka muncul notif terjadi kesalahan terus jadi tiap mau top cari wifi dulu buat main sosmed tetep lancar buat main instagram gabisa mohon direspon kakk,-1,0.0337097519201536,-1_jaringan_kuota_sinyal_yg
u keren jaringannya stabil klo misal daerah kalian ga lancar brarti emng sinyalnya terjangkau keren si kecepatan downloadnya jga melebihi wifi,-1,0.16895441742197853,-1_jaringan_kuota_sinyal_yg
semenjak berpindah simpati u kecepatan jaringannya menurun drastis merasa rugikan internet cepat beli paket mbps gk adil banget katanya pakai jaringan telkomsel nyatanya main game patah patah terus minta u jgn pelitpelit amt lah sama jaringan merasa puas layanan u satu saran lebih baik paket kuota kecepatan jgn pisah pisah ribet boros,-1,0.07500769444980164,-1_jaringan_kuota_sinyal_yg
byu udh bgs tpi tingkatkan jaringan terutama daerah jabodetabek tambahkan menu kuota unlimited yg mbps yaa dengerkan feedback nyaa yaa byu good luck utk byu,-1,0.17164422266565513,-1_jaringan_kuota_sinyal_yg
buat maen game sinyalnya jelek banget ampun mahal doang paketnya,2,0.35909099424679725,2_sinyal_sinyalnya_ilang_hilang
kok aplikasinya berubah pas mau ngisi kok malah disuruh login ulang pass udah login tampilannya beda terus mah ngisi paketan malah disuruh pilih nomer ciamik gimana aplikasinya gak beli paketan,7,0.608954506311837,7_login_log_ulang_server
edit review parah nih beli kuota topping tiktok giga kesedotnya gak sebanding kuota utama ku giga habis buat nnton tiktok kuota tiktok giga kepakenya mb doang kecewa banget tau gitu gak beli kuota tiktok giga topping si oke tpi tiktok yg giga hari siasia aku rasain sering komplain responnya cuma mohon maaf doang gak perbaikan gak ganti rugi,-1,0.127613238019392,-1_jaringan_kuota_sinyal_yg
kak buatkan daftar nomor pake sim hp biar jangan pake nomor sim random jadi susah transfer paketnya update ulang biar isi nomor sim masingmasing menggunakan random kalo ad perubahan entar pake aplikasi byu,-1,0.20622557538530156,-1_jaringan_kuota_sinyal_yg
sinyal bagus pengirim kartu standar ga lama kaya komentar user tadinya udah takut kaya yg yg katanya pengirimannya lama banget terus sama masalah pengisian pulsa yg sulit untung skrg ga kejadian opsi pembayarannya byk bgt pakai dana ovo gopay overall udah bgs cuma harga paketnya dimurahin lg soalnya kalau hitung lebih murah paket data simpati sering adain promo dong pengiriman kartu gratis ongkir thank,-1,0.15359570137678236,-1_jaringan_kuota_sinyal_yg
pelayanannya jelek beli paket kuota gb gk masuk samsek giliran dikomplain suruh nunggu terus gilingan beli yg gb langsung masuk laa diperbaiki lgi udh rugi rb gk kejelasan,1,0.3820046128507188,1_kartu_pembayaran_beli_sim
hallo selamat sore mau menanyakan jadi byu telkomsel stabil kartu telkomsel biasa karna kecewa berada jangakuan sinyal kurang bagus masalahnya byu digunakan youtube chat sangat lancar digunakan facebook main game sinyal bahkan selalu connecting ulang temantemanku pakai kartu telkomsel biasa sinyalnya stabil apa alasannya diperbaiki sekaian teriman kasih,2,0.2775568324175098,2_sinyal_sinyalnya_ilang_hilang
kak coba keluarin paket mbps fup gb kalok unlimited spednya cumak mbps rasa kurang deh soalnya hampir semua membutuhkan kuota dimasa pandemi gini kalok toping kuota belajar yg buka google wa gc zoom tube topping games jangan digunakan ff ml pubg aov doang ditambahi kayak cod coc cr pokoknya game populer diindonesia,3,0.5585074414131467,3_mbps_unlimited_fup_kbps
sejauh cukup puas dg harga pelayanan sinyalnya semenjak memakai provider u promo harga sesuai lokasi diharapkan pemberitahuan batas waktunya jangan udah nyaman dg harga promo tiba ilang pas mau beli paket data terimakasih,-1,0.2481404658193712,-1_jaringan_kuota_sinyal_yg
pengguna baru walaupun wilayah tergolong pelosok jaringan bagus nomor antar tujuan sejauh lumayan segi jaringan maupun harga paket yg tawarkan mungkin menjadi unggulannya walaupun dedikasikan generasi z suatu harga melonjak jauh mendekati telkomsel jadi peminat menurun drastis ditambah gerai fasilitas pendukung semoga provider menjawab kebutuhan semua kalangan,-1,0.3395345186214782,-1_jaringan_kuota_sinyal_yg
kok sekarang paket unlimited mbps udah gaada pas awal awal pake emang gaada apa tpi semakin kesini malah semakin mahal paket paketnya udah mahal semua munculkan pilihan paket unlimited mbps pilihan paket yg mbps mbps udah gaada katanya bikin nyaman nyatanya malah bikin engga nyamannn sama sekali sekarang muncul gb tpi harganya rp mahal bgt,3,0.21442686142172696,3_mbps_unlimited_fup_kbps
parahh sekarang pelayanan jaringannya maksimal dulu bagus sekarang udah menurun kekuatan jaringannya membuka aplikasinya sekarang sangat sulitt tau penyebabnya apa,0,0.3279760405541,0_aplikasi_game_buka_jaringan
browsing nah pembenahan tinggal koneksi gamenya nih byu rata keluhan pling besar masalah ping game yg stabil masalah follow segera byk yg tadinya milih byu jadi lari provider gara ping game stabil lohhh,0,0.5360101047792994,0_aplikasi_game_buka_jaringan
mau tanya donk kok ga yah pakek padahal datanya banyak jaringan g bagus baru masuk aplikasix bilang tunggu masalah sedikit gimana padahal sini jaringannya bagus lo kemarin bagus kok tp skrang dri tdi pagi gak udah terjadi x begini dulu sama sekarang begini udah x jg udah sya update tp tetep blom bsa pke,-1,0.04757191092471806,-1_jaringan_kuota_sinyal_yg
x isi ulang kuota lewat bca gak masuk terus udah dm instagram sampe sekarang gak kelanjutannya profesional dong walaupun jaringannya jelek sering ilang jarang ngeluh karna termasuk murah harga paketnya kalau kuotanya gak masuk kan rugi karna kehilangan uang,5,1.0,5_youtube_nonton_instagram_topping
min donk kalo buka aplikasi youtube instagram lainnya sih cuma kalo tiap maen game kadang sinyal e terus abis kan udh coba ganti g g tetep sinyal e min pakai byu terus,-1,0.19537910065505465,-1_jaringan_kuota_sinyal_yg
halo mohon maaf sebelumnya kasih bintang satu aplikasi terlalu sering bermasalah sejak satu jam lalu coba membeli pulsa data aplikasi selalu muncul keterangan terjadi kesalahan padahal sedang butuhnya restart hp logout login tetap kedepannya mohon diperbaiki terimakasih,0,0.6429561601530199,0_aplikasi_game_buka_jaringan
beli kuota toping buat game yg habis malah kuota utama cs cuma nyuruh mode pesawat nyalakan lg blablabla hasilnya tetap kemakan kuota utama nyesel beli kuota toping game sebulan tp ga kepake cs ga menyelesaikan masalah penggunanya elah pake nanya vpn udah email cs selalu antrian ga jelas semua udah dibahas dah lah hitung amal buat byu sama karyawan cs kasian masalah ga perbaiki kirain ngerti,-1,0.23562546826731645,-1_jaringan_kuota_sinyal_yg
kartunya bagus sih makin kesini makin menjadi contohnya fitur baru yg buat ngehubungkan dana malah eror terus mau pembayarannya mending kayak dulu fitur,1,0.3316496922633641,1_kartu_pembayaran_beli_sim
awal kali keluar kartu byu pakai sangat lancar jaringan g sekarang makin kemari makin banyak pakai jaringan jelek sering tiba gak sinyal sama sekali apn udah diganti ga ngaruh saran byu diturunkan prioritas g diperbaiki dong,-1,0.3791467970089833,-1_jaringan_kuota_sinyal_yg
mantap sih tempat ku alhamdulilah paling sering pakai paket yg kecepatanya mbps lumayanlah buat streaming tube ig ama nntn drakor kalau buat main game aku gk recomendasi soalnya terlalu berat buat ngwgame pakai lah sesuai kebutuhan kalau masalah sinyal sih semua kartu sering gangguan,-1,0.2668846646838675,-1_jaringan_kuota_sinyal_yg
mbps baru beli kemarin malem terbuang gitu makin hari lemot banget buka aplikasi cuman whatsapp sampek sering ubah model jaringan tetap lemot komplen nindy tangkap yg,3,0.13849189601407755,3_mbps_unlimited_fup_kbps
kualitas jaringan sebenernya oke oke sayangkan pengecekan kuota aplikasi kadang error pemeliharaan aplikasi tak pemberitahuan custumer byu telkomsel pelayanan lebih,-1,0.3657087724598809,-1_jaringan_kuota_sinyal_yg
byu mengecewakan tdk aktivasi diberi solusi yg tdk membantu suruh coba gak suruh scan qr gambarnya kecil camera gak jangkau percuma beli kartu sim kalo gak dipake sangat kecewa,1,0.30487475277790366,1_kartu_pembayaran_beli_sim
kak perbaiki aplikasinya buka gabisa berat bgt padahal kuota banyak mau beli paket gabisa cek pilihan sedikit fokus pelayanan lah kak jngn cuma jualan doang tim developer gmna si,0,0.468022089206306,0_aplikasi_game_buka_jaringan
pengalaman pertama mengecewakan pas daftar oke oke pas beli paket kan disuruh pilih nomor nah aku pilih nomor keinginan kan disuruh masukin nomor digit gabisa masukin gabisa ngetik malah gabisa pencet lalu aku coba komplain livechatnya ga bales bales,-1,0.060532744256526314,-1_jaringan_kuota_sinyal_yg
team byu mohon develop aplikasinya lebih baik krna beberapa transaksi aplikasi byu yg engga masuk padahal saldo berkurang melakukan trakssi pembelian kuota super kaget melalui apl byu pembayaran dilkukn melalui jenius gopay kedua metode transaksi tersebut tdk masuk quotanya tpi saldo jenius gopay berkurang apl sering lag pdhl jaringan g mohon jadi perhatian update aplikasi byu sharsnya menjadi lbih baik tpi,-1,0.04491053534074969,-1_jaringan_kuota_sinyal_yg
sinyal banyak bug hidup mati naik turun sangat sayang kan sesuai fakta sinyal kuat indonesia lebih suka terang sinyal byu lebih buruk sinyal axis xl,2,0.6791933464756805,2_sinyal_sinyalnya_ilang_hilang
aeal buka aplikasi harusnya biatkan dulu menjelajah menu utama jgn hujani iklan dulu,-1,0.16288928617632997,-1_jaringan_kuota_sinyal_yg
dipake modem mifi ngga beri bintangnya dulu soalnya dicoba rencananya sih mau buat dipake modem mifi trimakasih,-1,0.2687002081980767,-1_jaringan_kuota_sinyal_yg
sejauh sih bagus cuma lebih ditingkatkan kualitasnya soalnya klo urgen pas kuota abis suka beli pulsa dulu warung gagal melulu waktu pernah udah beli yg k dihp yg pnya warungnya sukses ga masuk sama sekali pesan paketnya jadi beli x kaya gtu ga sekali doang lebih tingkatkan ka,-1,0.02712152049973899,-1_jaringan_kuota_sinyal_yg
jaringan byu jadi hancur ga karuan ping tinggi terus download ga stabil buka aplikasi byu lemot makan banyak data paket jadi mahal,0,0.3037058357538157,0_aplikasi_game_buka_jaringan
kembalikan menu pilih data dulu menu sekarang malah ga enak diliat padahal menu dlu menjadi ciri khasnya klo mo beli data byu,-1,0.21973263618868108,-1_jaringan_kuota_sinyal_yg
sy pengguna byu udah setahun kali order orgtua ternyata bener bener ngecewain detail order loading terus jadi lihat pin order tunjukin kasir indmart biar diambil simcard udah komplen livechat jawabannya tdk diambil kalo simcard tdk diambil kebijakan pihak provieder refund dana karna jelas ga gunakan apa yg pesan rb kalo org kaya sy untung banyak kalian pemerasan,-1,0.07074715905142953,-1_jaringan_kuota_sinyal_yg
najis sinyal ngelag parah mending sebelah najis gua main mlbb ngerank tiba tiba sinyal ilang ga jelas restart hpnya terus pindahin slot sim satu tetep gabisa blok dm ig ga respon najis,-1,0.23623167349373747,-1_jaringan_kuota_sinyal_yg
gue kasih bintang dulu soalnya aplikasinya sering sekali terjadi masalah hendak memaketkan data butuh banget paketnya eh giliran mau paketin kok malah terjadi masalah terus sih perbaiki lah,-1,0.1394970529321895,-1_jaringan_kuota_sinyal_yg
akhir akhir sinyalnya parag banget sering keluar sendiri ilang sendiri mode pesawat switch sim card berkali kali bahkan gonta ganti apn gimana udah pakai kartu lama sekarang kaya gini,-1,0.11597367335378184,-1_jaringan_kuota_sinyal_yg
kecewa kualitasnya makin jlk awal doang bagus suka error sinyal bagus kualitas buruk beberapa gak jalan bahkan kalu buat game merah terus harga kuota makin hari makin mahal kualitas makin turun aku pelanggan byu kuota unlimited yg mbps blm sumpah harganya naik terus kualitas makin buruk padahal thn sya pake byu bukanya diperbaiki malah makin rusak nih mending balik provider yg lebih jls byu goib manis awal dong akhirnya menderit,-1,0.035940060368465226,-1_jaringan_kuota_sinyal_yg
tukar data pulsa gagal gara x mau baca sns otp pas balik byu balik halaman awal form isian otp hilang programmernya bloon mungkin udah gitu csnya lemot banget responnya lemot solusi parah,-1,0.13568661436811574,-1_jaringan_kuota_sinyal_yg
pengalaman baru pake provider telkomsel u registrasi gag ribet pilihan paket variativ harga bersahabat kantong pengiriman sicepat senin proses selasa parung bogor sinyal bagus kedepannya lebih baik banyak promo promonya,-1,0.033973101141261716,-1_jaringan_kuota_sinyal_yg
hello byu jaringan udah lumayan baguss walaupun entah jaringannya selalu h padahal hp ku udah support g entah jaringannya selalu h yaawalaupun h pass coba buat nonton tube sosmet udah baguss si yaa lebih baik g yaa byu sama update selanjutnya buat byu kalau adain paketan toping buat gamess yaa byu paketan hothotnya ff mobile legends pupg kd,-1,0.22464810849901945,-1_jaringan_kuota_sinyal_yg
jaringannya tdk stabil dong perbaiki kecepatan search percuma dong beli paket internet mahal mahal puluhan gb ga kepake semua gegara sinyalnya jelek,-1,0.24023870344505632,-1_jaringan_kuota_sinyal_yg
jaringan sering putus beberapa website instagram telegram sering terblok diakses lewat vpn cek kuota aplikasinya selalu kalau switch dulu jaringan customer service sulit dikontak mau serius apa main jadi provider,-1,0.2061569535888537,-1_jaringan_kuota_sinyal_yg
banyak kouta pilihan toping bikin ketagihan nonton youtube toping lainnya lebih baik toping unlimited sesuai masa berlaku kalau toping menggunakan kouta sangat boros ngisi saran khusus topping yah,5,0.36237869524416283,5_youtube_nonton_instagram_topping
bagus sih kartu tpi pemeliharaan sistem terus,1,0.3191157346101249,1_kartu_pembayaran_beli_sim
bar sinyal oke sayang kualitas internet lemot banget sebanding kekuatan sinyalnya sinyal banyak gabisa dipake intenetan tkp ponorogo,-1,0.343500502074216,-1_jaringan_kuota_sinyal_yg
jaringan sih g kecepatan upload sama download kok lemot banget sih kadang hilang padahal bar sinyal g tlng dibenerin donk daerah setonorejo kras kediri,-1,0.02694172569905838,-1_jaringan_kuota_sinyal_yg
sinyal sangat jelek gak sesuai iklan merasa tertipu dgn iklanya nyesel beli byu dipake buat game lag parah jumping bikin emosi hp yg kebanting naik darah lag parah sinyal gak stabil iklan byu pembohong kualitas lag jelek parah,-1,0.057407074941662965,-1_jaringan_kuota_sinyal_yg
jaringan byu dilokasi sama baiknya pendahulu byu sangat membantu kalau provider tetangga hilang sinyal terutama hujan lebat kamu tetap survive thanks,-1,0.13658516257339703,-1_jaringan_kuota_sinyal_yg
kemarin awal bagus sekarang ujung signal beli paket reguler per hari mubazir gak kepake percuma perbaiki kualitas jaringan daerah khususnya buat byu klo jaringan tetap pelanggan bakal gak betah beralih provider,-1,0.17221142587127494,-1_jaringan_kuota_sinyal_yg
pakai hampir bulan kendala yg parah terus perbaiki provider byu sangat potensial jaringan udah bagus enak kalo pake main game kasih bintang biar semangat memperbaiki tingkat kan,-1,0.06832428131433335,-1_jaringan_kuota_sinyal_yg
fitur sih aku suka banget tp sayang tiap mau masuk selalu gak muncul tulisan kesalahan jaringan mulu padahal jaringan aman masak kudu pake wifi biar buka coba deh perbaiki lg min,0,1.0,0_aplikasi_game_buka_jaringan
isi pulsa ovo aplikasi terinstal smartphone isi pulsa gopay aplikasi terinstal smartphone kesulitan isi ulang nominal kecil mengosongkan saldo dompet digital menggunakan byu nomor kedua mohon pihak byu membuatnya lebih luwes fleksibel meningkatkan pengalaman penggunaan,-1,0.16663432240256895,-1_jaringan_kuota_sinyal_yg
sinyal stabil g selalu hilang padahal mencoba segala cara sinyal membaik dipindahkan g lalu g perubahan bahkan dimode pesawat tetap perubahan yg paling buruk alami sedang turnamen bermain game malah sinyal sama sekali padahal posisi sedang masuk semi final akhirnya mengalami kerugian segi ekonomi memenang turnamen tersebut sangat kecewa,2,0.43449755615300156,2_sinyal_sinyalnya_ilang_hilang
bintang harga paket internet bintang kualitas jaringan internet jaringan internet lrovider desa sangat baik jaringan internet u telkomsel sangat buruk kebanyakan buffering kalo ngegame suka ngelag tiba tiba kaya nge freeze,0,0.5813207154178032,0_aplikasi_game_buka_jaringan
haduh bagaimna sih unlimited fup sama bukan unlimited sama beli quota kalo emang mau diakalin biar dijualin liat system trafik yg g normal langsung blokir kalo user pemakaian dirumah fup senang sekali irit beli quota sekluarga walaupun dipakai rame yh resiko lemot speed mbps skrng akses whatsapp lumayan lancar akses semua akses web,3,0.22212934420710123,3_mbps_unlimited_fup_kbps
promo kurang menarik pembagian rentang koutanya kurang variatif aplikasi suka bug kalo sinyal lumayanlah,-1,0.03494751059854722,-1_jaringan_kuota_sinyal_yg
kok ditempat sy cuma dapet jaringan h sih min pdhl kalo pake simpati biasa mah selalu g g kirain sy tuh au lebih bagus sinyalnya sy coba buka youtube jg bufferingnya bagusan simpati sy yg biasanya drpd solusinya dong pake main game bakal tambah loading kalo h h mah,5,0.29327337063173275,5_youtube_nonton_instagram_topping
aplikasi byu nyaman bgt dipakai gampang gak lemot sering promo flash sale jadi enak banget digunain aplikasi beli nomor beli pulsa beli kuota internet keren deh pokoknya lengkap banget,4,0.18766278719474416,4_mudah_harga_bagus_murah
lelet banget maen tiba sinyal h pas streaming film padahal klo dipake yt normal pas hujan sinyal ghostingg kecewa sih klo gini terus,2,0.5767736195058437,2_sinyal_sinyalnya_ilang_hilang
sangat kecewa sekali pembelian mbps minggu pemakaian error ga buat apa masuk aplikasi jga ga menghubungi cs melakukan saran dpt masuk aplikasi jga ga fix ganti,0,0.34050497522840095,0_aplikasi_game_buka_jaringan
woy benerin aplikasinya masa g liat nomor kuota pulsa bantuan katanya klik uplan masalahnya mau ngetik woy ribet ribet aneh banget aplikasi bikin ribetttttttttt,-1,0.413024842160809,-1_jaringan_kuota_sinyal_yg
sekarang aplikasi byu kalo dibuka suka terjadi masalah terus aku mau beli paket kuota jadi susah mana kalo udh kuota dikit mau cepet beli suka tulisan terus mana lelet gak kebuka kebuka terus padahal jaringan bagus bnget sinyalnya full,-1,0.1583848308330662,-1_jaringan_kuota_sinyal_yg
aplikasi ga dibuka komplain ikuti panduan restart hp hapus cache coba dihp tetep ga padahal mau cek kuota jaringannya g kadang sinyal sering hilang,0,0.5788699435746925,0_aplikasi_game_buka_jaringan
kalo pengguna lama yg mendapatkan paket unlimited beri fitur data rollofer pengguna baru iri user lama user baru mungkin sedikit saran sebaiknya data rollofer gunakan level byunefit tahap bukan sekedar teman selebihnya perbaiki masalah bagian jaringan byu sekian,-1,0.08287975265257794,-1_jaringan_kuota_sinyal_yg
pengunaan data byu apps penggunan data hp beda byu pakai gb hp yg tercatat baru gb lebih bagus byu menyediakan informasi pengunaan data harian jual paket mbps unlimited,3,0.3501008937602443,3_mbps_unlimited_fup_kbps
pelanggan yg namanya hup trus ganti byu gunakan sekarang karna stabil jaringan tp makin kesini jaringan makin berampas padahal tinggal ditengah kota apa besar nama menyepelekan pelanggan gitu adanya keluhan sosmed respon perkataannya selalu sama taun terakhir kalo sama jaringan,-1,0.3242704273585218,-1_jaringan_kuota_sinyal_yg
sumpah nyesel banget pake byu gara promo jadi nyoba make kirain lebih bagus jaringannya nyatannya malah tambah parah nyesel ngk stay pake live jelas lebih bagus lebih murah,-1,0.14881657338023593,-1_jaringan_kuota_sinyal_yg
maaf admin sya sdikit masalah dgn update terbarunya sy baru isi pulsa apknya otomatis sistem minta update malah tdak sama skali tdak opsi mohon solusinya tks,-1,0.15564182510045702,-1_jaringan_kuota_sinyal_yg
awal menggunakan byu sangat puas setengah tahun lebih sangat terbantu kartu prabayar selalu merekomendasikan keluarga temen kolega setengah bulan jaringan naik turun malah bilang susah akses apa sebenarnya penurunan yg sengaja kendala teknis mohon perbaiki rasa cuma yg merasakan,-1,0.11733503951448677,-1_jaringan_kuota_sinyal_yg
jaringanya sih oke oke dibawa dataran tinggi signal bikin jengkel waktu buka apl byu selalu susah lah pihak byu segera diperbaiki pengguna byu banyak lho padahal,-1,0.1325412423399297,-1_jaringan_kuota_sinyal_yg
min aplikasi byu tingkatkan dong jaringan jangan lemot lemot mulu dong peningkatan min aplikasi adain pembayaran melalui alfamart dong paket data sama paket topping jangan mahal mahal dong,-1,0.03691641666096103,-1_jaringan_kuota_sinyal_yg
